,YEAR_MONTH,TAVG,TMAX,TMIN,temp_celsius,month,ref_temp,diff
0,195201,29.47826086956522,33.26315789473684,27.545454545454547,-1.4009661835748792,1.0,-5.356043110084681,3.9550769265098014
1,195301,22.285714285714285,26.304347826086957,14.727272727272727,-5.396825396825397,1.0,-5.356043110084681,-0.0407822867407166
2,195401,19.26923076923077,23.823529411764707,12.066666666666666,-7.072649572649572,1.0,-5.356043110084681,-1.7166064625648918
3,195501,22.14814814814815,27.904761904761905,14.526315789473685,-5.473251028806584,1.0,-5.356043110084681,-0.1172079187219035
4,195601,17.36,22.57894736842105,7.866666666666666,-8.133333333333333,1.0,-5.356043110084681,-2.7772902232486523
5,195701,27.607142857142858,31.36,22.857142857142858,-2.4404761904761902,1.0,-5.356043110084681,2.9155669196084903
6,195801,17.032258064516128,20.615384615384617,11.916666666666666,-8.315412186379929,1.0,-5.356043110084681,-2.959369076295248
7,195901,22.733333333333334,28.258064516129032,16.677419354838708,-5.148148148148148,1.0,-5.356043110084681,0.20789496193653267
8,196001,13.586206896551724,20.06451612903226,7.838709677419355,-10.229885057471265,1.0,-5.356043110084681,-4.873841947386584
9,196101,25.433333333333334,30.193548387096776,19.322580645161292,-3.648148148148148,1.0,-5.356043110084681,1.7078949619365327
10,196201,25.419354838709676,29.774193548387096,19.35483870967742,-3.6559139784946235,1.0,-5.356043110084681,1.700129131590057
11,196301,14.193548387096774,20.677419354838708,6.870967741935484,-9.892473118279568,1.0,-5.356043110084681,-4.536430008194888
12,196401,,31.129032258064516,21.64516129032258,,1.0,-5.356043110084681,
13,196501,,29.774193548387096,21.35483870967742,,1.0,-5.356043110084681,
14,196601,,14.35483870967742,-0.7741935483870968,,1.0,-5.356043110084681,
15,196701,,18.64516129032258,3.935483870967742,,1.0,-5.356043110084681,
16,196801,,11.35483870967742,-1.1935483870967742,,1.0,-5.356043110084681,
17,196901,,20.322580645161292,8.709677419354838,,1.0,-5.356043110084681,
18,197001,,18.967741935483872,7.67741935483871,,1.0,-5.356043110084681,
19,197101,,32.16129032258065,22.64516129032258,,1.0,-5.356043110084681,
20,197201,,21.387096774193548,10.387096774193548,,1.0,-5.356043110084681,
21,197301,28.451612903225808,31.967741935483872,24.903225806451612,-1.971326164874552,1.0,-5.356043110084681,3.384716945210129
22,197401,26.741935483870968,30.258064516129032,22.516129032258064,-2.921146953405018,1.0,-5.356043110084681,2.4348961566796627
23,197501,29.516129032258064,33.96774193548387,24.451612903225808,-1.3799283154121864,1.0,-5.356043110084681,3.976114794672494
24,197601,14.096774193548388,19.774193548387096,6.161290322580645,-9.946236559139784,1.0,-5.356043110084681,-4.5901934490551035
25,197701,20.387096774193548,24.161290322580644,14.64516129032258,-6.451612903225806,1.0,-5.356043110084681,-1.0955697931411255
26,197801,21.548387096774192,26.806451612903224,14.516129032258064,-5.806451612903226,1.0,-5.356043110084681,-0.4504085028185454
27,197901,16.419354838709676,22.322580645161292,8.67741935483871,-8.655913978494622,1.0,-5.356043110084681,-3.2998708684099416
28,198001,16.096774193548388,22.161290322580644,9.387096774193548,-8.835125448028675,1.0,-5.356043110084681,-3.4790823379439946
29,198101,24.612903225806452,29.225806451612904,18.677419354838708,-4.103942652329748,1.0,-5.356043110084681,1.2521004577549322
30,198201,13.35483870967742,19.903225806451612,6.064516129032258,-10.358422939068099,1.0,-5.356043110084681,-5.002379828983418
31,198301,29.193548387096776,33.354838709677416,24.0,-1.5591397849462367,1.0,-5.356043110084681,3.7969033251384436
32,198401,24.096774193548388,28.193548387096776,18.06451612903226,-4.39068100358423,1.0,-5.356043110084681,0.965362106500451
33,198501,4.064516129032258,11.451612903225806,-3.096774193548387,-15.519713261648745,1.0,-5.356043110084681,-10.163670151564064
34,198601,17.774193548387096,22.70967741935484,12.516129032258064,-7.903225806451613,1.0,-5.356043110084681,-2.5471826963669324
35,198701,-0.3548387096774194,6.290322580645161,-6.451612903225806,-17.97491039426523,1.0,-5.356043110084681,-12.61886728418055
36,198801,27.35483870967742,30.93548387096774,23.677419354838708,-2.5806451612903225,1.0,-5.356043110084681,2.775397948794358
37,198901,31.548387096774192,35.516129032258064,26.548387096774192,-0.25089605734767023,1.0,-5.356043110084681,5.10514705273701
38,199001,25.032258064516128,30.741935483870968,18.06451612903226,-3.870967741935484,1.0,-5.356043110084681,1.4850753681491966
39,199101,26.612903225806452,32.193548387096776,19.64516129032258,-2.9928315412186377,1.0,-5.356043110084681,2.363211568866043
40,199201,29.161290322580644,34.61290322580645,22.29032258064516,-1.5770609318996416,1.0,-5.356043110084681,3.7789821781850392
41,199301,28.806451612903224,32.483870967741936,24.193548387096776,-1.7741935483870968,1.0,-5.356043110084681,3.5818495616975836
42,199401,24.838709677419356,28.967741935483872,19.741935483870968,-3.978494623655914,1.0,-5.356043110084681,1.3775484864287666
43,199501,26.322580645161292,30.483870967741936,21.193548387096776,-3.154121863799283,1.0,-5.356043110084681,2.2019212462853974
44,199601,21.032258064516128,24.806451612903224,17.096774193548388,-6.093189964157706,1.0,-5.356043110084681,-0.7371468540730257
45,199701,24.612903225806452,31.096774193548388,16.64516129032258,-4.103942652329749,1.0,-5.356043110084681,1.2521004577549313
46,199801,28.903225806451612,32.064516129032256,25.258064516129032,-1.7204301075268815,1.0,-5.356043110084681,3.635613002557799
47,199901,22.133333333333333,26.032258064516128,16.29032258064516,-5.481481481481481,1.0,-5.356043110084681,-0.12543837139680036
48,200001,27.096774193548388,31.06451612903226,21.322580645161292,-2.7240143369175627,1.0,-5.356043110084681,2.632028773167118
49,200101,28.193548387096776,31.741935483870968,24.93548387096774,-2.1146953405017923,1.0,-5.356043110084681,3.2413477695828883
50,200201,25.677419354838708,30.161290322580644,19.258064516129032,-3.5125448028673834,1.0,-5.356043110084681,1.8434983072172972
51,200301,14.35483870967742,21.032258064516128,7.129032258064516,-9.802867383512543,1.0,-5.356043110084681,-4.446824273427863
52,200401,19.032258064516128,23.741935483870968,14.419354838709678,-7.204301075268818,1.0,-5.356043110084681,-1.8482579651841373
53,200501,30.225806451612904,33.29032258064516,25.70967741935484,-0.9856630824372761,1.0,-5.356043110084681,4.370380027647404
54,200601,23.516129032258064,27.516129032258064,18.419354838709676,-4.71326164874552,1.0,-5.356043110084681,0.6427814613391609
55,200701,27.903225806451612,32.74193548387097,20.93548387096774,-2.2759856630824373,1.0,-5.356043110084681,3.0800574470022433
56,200801,31.612903225806452,34.16129032258065,28.129032258064516,-0.21505376344086025,1.0,-5.356043110084681,5.140989346643821
57,200901,24.838709677419356,29.64516129032258,20.06451612903226,-3.978494623655914,1.0,-5.356043110084681,1.3775484864287666
58,201001,9.387096774193548,15.64516129032258,3.870967741935484,-12.562724014336919,1.0,-5.356043110084681,-7.206680904252238
59,201101,22.193548387096776,27.225806451612904,16.096774193548388,-5.448028673835125,1.0,-5.356043110084681,-0.09198556375044475
60,201201,23.0,27.0,18.387096774193548,-5.0,1.0,-5.356043110084681,0.3560431100846806
61,201301,21.451612903225808,25.580645161290324,16.193548387096776,-5.860215053763441,1.0,-5.356043110084681,-0.5041719436787604
62,201401,18.483870967741936,22.677419354838708,14.612903225806452,-7.508960573476703,1.0,-5.356043110084681,-2.152917463392022
63,201501,28.741935483870968,32.096774193548384,23.677419354838708,-1.810035842293907,1.0,-5.356043110084681,3.546007267790774
64,201601,13.580645161290322,18.612903225806452,8.0,-10.232974910394265,1.0,-5.356043110084681,-4.876931800309585
65,201701,26.8,31.193548387096776,21.70967741935484,-2.888888888888889,1.0,-5.356043110084681,2.4671542211957918
66,195202,24.8,29.142857142857142,17.761904761904763,-4.0,2.0,-5.889872173058014,1.8898721730580137
67,195302,16.40740740740741,23.285714285714285,10.555555555555555,-8.662551440329217,2.0,-5.889872173058014,-2.7726792672712035
68,195402,11.25,17.0,2.8333333333333335,-11.527777777777779,2.0,-5.889872173058014,-5.637905604719765
69,195502,17.125,21.857142857142858,11.047619047619047,-8.26388888888889,2.0,-5.889872173058014,-2.3740167158308756
70,195602,5.809523809523809,14.277777777777779,-5.866666666666666,-14.550264550264549,2.0,-5.889872173058014,-8.660392377206534
71,195702,25.666666666666668,29.157894736842106,20.894736842105264,-3.518518518518518,2.0,-5.889872173058014,2.3713536545394955
72,195802,14.964285714285714,18.916666666666668,9.26086956521739,-9.464285714285714,2.0,-5.889872173058014,-3.5744135412277
73,195902,27.75,33.17857142857143,21.25,-2.361111111111111,2.0,-5.889872173058014,3.5287610619469025
74,196002,15.931034482758621,22.379310344827587,7.310344827586207,-8.927203065134101,2.0,-5.889872173058014,-3.0373308920760875
75,196102,31.357142857142858,35.92857142857143,26.357142857142858,-0.35714285714285715,2.0,-5.889872173058014,5.532729315915157
76,196202,22.642857142857142,27.428571428571427,16.214285714285715,-5.198412698412698,2.0,-5.889872173058014,0.691459474645316
77,196302,12.5,19.75,4.5,-10.833333333333332,2.0,-5.889872173058014,-4.9434611602753185
78,196402,,21.344827586206897,8.241379310344827,,2.0,-5.889872173058014,
